	X04_mean	p0_mean	theta	prob	log2FC	length
lcl|NC_013966.1_cds_WP_004043265.1_809	1.54957893229563	0.726425686794722	0.341893739817336	0.901532084184882	1.09298912155097	884
lcl|NC_013967.1_cds_WP_004045274.1_1237	14.8369517457384	16.3476277138702	-0.0693253736965668	0.161296417533582	-0.139886573748846	845
lcl|NC_013967.1_cds_WP_004042626.1_3540	1.31267226133766	4.11961637123661	-0.862527083637464	0.990675043274361	-1.65000323700321	1058
lcl|NC_013966.1_cds_700	9.16872871561993	1.20380968167573	1.00697852375701	0.991879494752042	2.92911438688599	872
lcl|NC_013968.1_cds_WP_049941526.1_69	22.9914113046484	8.09320759343763	0.644750306037842	0.977347287396174	1.50631152050265	1439
lcl|NC_013967.1_cds_WP_004045253.1_1216	4.01830064699156	6.33106674748487	-0.303711953000223	0.852477111794915	-0.655863096018441	2069
lcl|NC_013966.1_cds_WP_004043275.1_825	3.83265533319898	1.62148590802393	0.433858154200907	0.934201805322679	1.24102777816811	896
lcl|NC_013967.1_cds_WP_004042629.1_3541	339.577270197705	1234.86660376017	-3.17650284990468	1	-1.86254340375534	314
lcl|NC_013967.1_cds_WP_004045271.1_1234	71.3429576818399	47.4621818483854	0.332132859444976	0.894351328840152	0.587992604084831	569
lcl|NC_013967.1_cds_1467	0.409863842405674	2.44626423300879	-1.00523896118531	0.994649711262165	-2.57736361662304	1480
lcl|NC_013967.1_cds_WP_004042250.1_3335	1.6005349318609	1.79640401249968	-0.0644301357916526	0.140446257849309	-0.166557685464834	3248
lcl|NC_013967.1_cds_WP_004043680.1_2276	107.063735268802	148.139701974786	-0.449762473445488	0.935604123912242	-0.468488448143605	623
lcl|NC_013967.1_cds_WP_004041566.1_2677	204.574958511619	328.8542419178	-0.737347217697753	0.98348054178256	-0.684818720489294	998
lcl|NC_013966.1_cds_WP_004040826.1_924	707.183944916002	176.351445817059	3.47253655268593	1	2.00363211808063	584
lcl|NC_013967.1_cds_WP_004042756.1_3603	4.72594314425836	2.64154795198081	0.435711086602847	0.934641655019117	0.839218673637517	1100
lcl|NC_013967.1_cds_WP_004045268.1_1231	691.823891598662	573.491589600805	0.427588762533711	0.93270360397136	0.270632508010863	206
lcl|NC_013967.1_cds_WP_004042529.1_3501	13.6569548278654	34.644319497299	-0.771969923823173	0.986983671051744	-1.34298298508455	1322
lcl|NC_013967.1_cds_WP_004045222.1_1194	691.924962342046	824.682739465129	-0.368948155501732	0.904271746447055	-0.253223622999023	470
lcl|NC_013967.1_cds_WP_004043462.1_2484	23412.953897511	7706.81840630182	5.88941565229526	1	1.60309966105123	278
lcl|NC_013967.1_cds_WP_004044131.1_1840	128.571082170777	300.431841829033	-1.01177422906806	0.99499992970559	-1.22447153524908	248
lcl|NC_013967.1_cds_WP_004042456.1_3466	157.873225556358	85.4279176473544	0.784065253239448	0.986359113083911	0.885986997241673	917
lcl|NC_013967.1_cds_WP_004044954.1_1081	15.9756564033715	14.1580313065799	0.0980025718357302	0.316731515573282	0.174254538778139	1694
lcl|NC_013967.1_cds_WP_004045267.1_1230	91.6185094352946	43.7085766427129	0.714592127870325	0.985171874886327	1.06772269353881	449
lcl|NC_013967.1_cds_WP_004044139.1_1833	0.34720181312381	8.36574687287587	-2.40091565300388	1	-4.59064795938679	521
lcl|NC_013966.1_cds_WP_004040859.1_958	660.702059238753	1481.01249954476	-1.10672013493865	0.995378156553587	-1.16451207048373	320
lcl|NC_013967.1_cds_WP_004045265.1_1228	2.13624693299112	2.20463030893694	-0.0139223569689847	0.00530835004640007	-0.0454583321274467	659
lcl|NC_013967.1_cds_WP_081442887.1_2434	12.5828634002864	14.6265109154617	-0.0731269406175275	0.177526705341642	-0.217125398190539	443
lcl|NC_013967.1_cds_WP_004045290.1_1252	4.47772538480901	4.75256926139862	-0.0284232167205915	0.0242307062910274	-0.0859416004807029	461
lcl|NC_013967.1_cds_WP_004045374.1_1330	3.69517963742867	1.06231826672985	0.667332565478639	0.980490621495907	1.79842844409534	1031
lcl|NC_013967.1_cds_WP_004041916.1_3010	13.6522136214051	28.1065986434901	-0.453554286731301	0.93668250777814	-1.04177398054208	1211
lcl|NC_013966.1_cds_WP_004064851.1_997	113.274161554784	178.044361065545	-0.651120756325095	0.972786346354645	-0.652417931897381	587
lcl|NC_013967.1_cds_WP_004045262.1_1225	3.78092237972113	3.67810474326441	0.00944290323813711	0.00635324895403255	0.0397756671878584	395
lcl|NC_013964.1_cds_WP_004041250.1_372	0.99347370278297	1.04462594919974	-0.0229827680897221	0.0155155688314066	-0.0724327617657276	1058
lcl|NC_013967.1_cds_WP_004044127.1_1844	9.83134338986551	6.88114830335326	0.238910860375075	0.791011779929707	0.514739227825655	2222
lcl|NC_013967.1_cds_WP_004041565.1_2676	20.7522882306696	17.6882879009063	0.112174422272593	0.38085242672032	0.230476010302633	983
lcl|NC_013967.1_cds_WP_004044164.1_1809	30.0187161551274	95.0818961773196	-1.18916090545162	0.994623539457949	-1.66330839772925	764
lcl|NC_013967.1_cds_WP_004044251.1_1727	24.0457818248074	10.2147431646492	0.611569312201778	0.97147847925157	1.23513090478882	1490
lcl|NC_013967.1_cds_WP_081442881.1_1215	106.339041335758	178.755288565122	-0.640798036160402	0.971128604165722	-0.749314559925922	374
lcl|NC_013967.1_cds_WP_049941505.1_2710	18.9822146488254	40.9609691882591	-0.631151917648191	0.970167496457699	-1.10960153078731	2006
lcl|NC_013967.1_cds_3393	18.4541651121168	9.68567582392962	0.483726483231766	0.946678483819774	0.930021847480629	300
lcl|NC_013967.1_cds_WP_004043655.1_2300	207.090912671754	222.616358664041	-0.119500315659493	0.396287850376052	-0.10429536284013	785
lcl|NC_013967.1_cds_WP_004045251.1_1214	57.9573560779253	24.3951817931744	0.673449823951749	0.981311853182121	1.24839554866698	986
lcl|NC_013967.1_cds_WP_013035572.1_2935	68.7188481046094	55.7905711559787	0.216672511594473	0.74546512563642	0.300684532541486	1238
lcl|NC_013967.1_cds_WP_004044370.1_1612	4.81725543576105	5.45094885206808	-0.0799251602220686	0.206823733897039	-0.178295958010034	935
lcl|NC_013967.1_cds_WP_004041723.1_2825	2487.16182205137	3004.61270902219	-0.554334669706394	0.964548728363164	-0.272678664674344	197
lcl|NC_013967.1_cds_WP_004045249.1_1212	20.931601778215	72.7878932168861	-0.611435765431292	0.969358524582	-1.79801579026367	179
lcl|NC_013967.1_cds_WP_004044402.1_1579	1.51066778734073	2.6254322442734	-0.339147052590827	0.884705765609258	-0.797368533171262	1379
lcl|NC_013967.1_cds_WP_004045246.1_1209	877.536174405263	1206.38450172068	-0.94256105786683	0.990562853327763	-0.459159296173352	542
lcl|NC_013967.1_cds_WP_004045245.1_1208	149.223490204104	2.63834995203894	3.53479660605936	1	5.82169490984251	1652
lcl|NC_013967.1_cds_WP_004043711.1_2248	37.6458746921427	8.77578822373914	0.835220693490041	0.987150750133432	2.10089116391058	494
lcl|NC_013967.1_cds_WP_004042861.1_3654	1.72522389943241	5.54809017285985	-0.418059100581425	0.925138970478314	-1.68520762901058	794
lcl|NC_013967.1_cds_WP_004045242.1_1205	89.6757035271399	206.973329784151	-0.841827161251382	0.991299094906929	-1.20665581295507	275
lcl|NC_013967.1_cds_WP_004044784.1_3892	4446.0474082966	2405.15769388877	2.15916396967291	0.999492308913778	0.886391844702855	197
lcl|NC_013967.1_cds_WP_004044667.1_3809	26.691871094263	23.8514775290938	0.0873497343667441	0.267692654874283	0.162321801901734	2072
lcl|NC_013967.1_cds_WP_049914887.1_1909	12.7130188041702	5.02928002613357	0.421941163021026	0.931349555944133	1.33788286123854	431
lcl|NC_013967.1_cds_WP_004045241.1_1204	51.2213400544085	156.291995263174	-1.12545780008526	0.995010829702608	-1.6094269879891	377
lcl|NC_013967.1_cds_WP_004045239.1_1202	72.2791590587803	59.5394653022695	0.156968118556483	0.558187413032338	0.279733455653212	416
lcl|NC_013967.1_cds_WP_004043569.1_2383	13.0277887050498	9.74941390373419	0.167860124113817	0.597387504229284	0.418204828817714	1334
lcl|NC_013964.1_cds_WP_004041136.1_104	8.89501603872031	11.0102210590201	-0.109259947220941	0.346707691187305	-0.307774323124182	863
lcl|NC_013967.1_cds_WP_004045332.1_1292	2.51545356077542	0.726425686794722	0.423535997766698	0.931730548562059	1.79193143235269	578
lcl|NC_013967.1_cds_WP_004043726.1_2234	1.85421529038083	0.726425686794722	0.699865711316028	0.98426250388977	1.35192163992128	749
lcl|NC_013966.1_cds_WP_013035049.1_883	189.465869241497	50.2735915024199	1.51959909722558	0.995212535922509	1.91406531911963	1217
lcl|NC_013967.1_cds_WP_004045237.1_1200	1.3844603290443	2.92178551965096	-0.228725750996135	0.752990366301615	-1.07752656304145	560
lcl|NC_013967.1_cds_WP_004045236.1_1199	2.01063685312136	0.726425686794722	0.35215860282177	0.907529199344723	1.46876541279003	581
lcl|NC_013967.1_cds_WP_004044722.1_3862	96.7239683109316	127.257310398185	-0.296938028976337	0.84595985492994	-0.395803194842196	461
lcl|NC_013967.1_cds_WP_004045233.1_1196	1.90317476339162	1.52749909306969	0.0702051877065929	0.190305698203724	0.317236523013781	617
lcl|NC_013967.1_cds_WP_004045220.1_1193	2187.47759422839	2540.63532233052	-0.502631801689776	0.951646730847302	-0.215921068850166	176
lcl|NC_013967.1_cds_WP_049914886.1_1947	86.0271926124231	987.425711381113	-4.09880459030979	0.999999999999994	-3.52080754847784	575
lcl|NC_013967.1_cds_WP_004057909.1_1557	779509.258256642	3250183.99969753	-7.28394677013671	0.999999999999996	-2.05988333135634	194
lcl|NC_013967.1_cds_WP_004045199.1_1182	2407.12064284799	2255.40846128061	0.443870487096391	0.936596787738719	0.0939197167086807	428
lcl|NC_013967.1_cds_WP_004043833.1_2128	30.3643365313324	18.3445771529441	0.280247256590525	0.846129583449502	0.727024195778705	479
lcl|NC_013966.1_cds_WP_004040832.1_929	80.6836778876934	15.8518933768249	1.50593827484811	0.996823003440131	2.34762168073246	1190
lcl|NC_013967.1_cds_WP_004045197.1_1181	38.7173435352086	293.087094927227	-2.33669217963241	1	-2.9202775700724	413
lcl|NC_013967.1_cds_WP_004043454.1_2492	1060.15683710157	9082.16658078008	-13.6799197407161	0.999999999999993	-3.09875878875308	491
lcl|NC_013967.1_cds_WP_004045188.1_1178	14.2373837369993	15.6284153676892	-0.0587049235937033	0.117921357327051	-0.134487443811875	605
lcl|NC_013967.1_cds_WP_013035430.1_1722	1.29500087979734	5.46870027699916	-0.77976825536734	0.987736708674674	-2.07824491644246	797
lcl|NC_013967.1_cds_WP_004045184.1_1176	0.34720181312381	3.39752302705888	-1.20027371308706	0.994571399957201	-3.29063694222106	638
lcl|NC_013967.1_cds_WP_004045127.1_1154	4.7291960924923	12.3549692767313	-0.728489904479807	0.982546707922695	-1.38542455470892	881
lcl|NC_013967.1_cds_WP_004045179.1_1173	9.80624001693185	21.6969823322832	-0.624860074896229	0.969553824997911	-1.14572242469308	1910
lcl|NC_013966.1_cds_WP_049941496.1_903	2789.32086491265	4130.84559468605	-0.657402860326883	0.973883027613447	-0.566523233299598	239
lcl|NC_013967.1_cds_WP_004045175.1_1171	2.76007062221677	14.7387249839622	-0.986369616677929	0.993569003236298	-2.4168346383455	884
lcl|NC_013967.1_cds_WP_004045172.1_1170	0.34720181312381	10.8869580224087	-2.28591794105459	1	-4.97068260803329	932
lcl|NC_013967.1_cds_WP_004045170.1_1169	16.2810269935129	183.26517977066	-1.85221090393523	0.999999917956204	-3.49266908949688	695
lcl|NC_013967.1_cds_WP_004043880.1_2085	3.54125164139227	3.70011297681347	-0.0194853702952853	0.0115718532972262	-0.0633099564129114	779
lcl|NC_013967.1_cds_WP_004045312.1_1272	648.568045871389	1427.17287624816	-1.03217328225586	0.995579738139399	-1.13783025098275	239
lcl|NC_013967.1_cds_1165	460.052398652655	497.322976157514	-0.131746389974758	0.454961444384717	-0.1123848953478	512
lcl|NC_013966.1_cds_WP_049914857.1_842	32.7474361267654	8.75202993158807	0.575282960246649	0.965501576017356	1.90369238189809	419
lcl|NC_013967.1_cds_WP_004044096.1_1874	8.77912519845857	29.7588213682086	-0.591203893511399	0.968954844715988	-1.76116829424219	389
lcl|NC_013966.1_cds_806	668.639007800526	301.604866480408	1.09233836138726	0.995130798800464	1.14856781585662	434
lcl|NC_013967.1_cds_WP_004045146.1_1163	1.94544078183679	2.04915567502037	-0.0304905732454437	0.0295513105828361	-0.0749325243983303	1418
lcl|NC_013967.1_cds_2824	8.1105779537734	13.1546822085803	-0.336297644094785	0.88228906997889	-0.697699767633859	1157
lcl|NC_013966.1_cds_WP_013035189.1_873	62.9641491414243	35.0588199703685	0.454407784659482	0.939122436114079	0.844753175222735	1040
lcl|NC_013967.1_cds_WP_004045137.1_1159	1.486697563712	3.09891715630094	-0.33069159680213	0.877563615964642	-1.05965299540551	707
lcl|NC_013967.1_cds_WP_004043455.1_2491	8.86864997154281	5.35000541418849	0.14901512602638	0.529445141046092	0.729174155760393	287
lcl|NC_013967.1_cds_WP_004044545.1_1442	55.5344429676517	28.549347070063	0.524814228061026	0.957861832171935	0.959925070455256	584
lcl|NC_013967.1_cds_WP_004045135.1_1158	8.54838490543521	9.21036990886199	-0.0494355312998811	0.0840054964135347	-0.107607230073925	1337
lcl|NC_013967.1_cds_WP_004045110.1_1146	6.68399255871408	2.80235254203435	0.438519894200833	0.935311321366632	1.25407166589381	1547
lcl|NC_013967.1_cds_WP_004044123.1_1848	36.4767202321168	38.4078044845789	-0.0304515603169869	0.0294508644635672	-0.0744234802204669	248
lcl|NC_013967.1_cds_WP_004042699.1_3575	15.843790718736	5.36843323792877	0.680352042219876	0.982187241817847	1.56134454158381	1220
lcl|NC_013967.1_cds_WP_013035623.1_1085	12.0168736309848	15.2792262603595	-0.184726296792559	0.647696338833406	-0.346509880962287	809
lcl|NC_013967.1_cds_WP_004044527.1_1459	10.215822172758	5.37098474524748	0.426650516599052	0.932477708065646	0.927546788271674	1082
lcl|NC_013967.1_cds_WP_004041797.1_2896	31.5599393616036	38.221618720769	-0.13249811329892	0.458382387344377	-0.27629444567385	908
lcl|NC_013967.1_cds_WP_004045093.1_1141	112.46909117687	130.223217406798	-0.184226647206252	0.646152592935885	-0.211458114934356	419
lcl|NC_013967.1_cds_WP_004043468.1_2478	1.44555806439456	3.05109900515888	-0.227173001836415	0.749864733088712	-1.07770243533683	533
lcl|NC_013967.1_cds_WP_004043621.1_2332	343.152275778596	138.146742429277	0.874522624900262	0.987838670868035	1.31264737957025	224
lcl|NC_013964.1_cds_WP_004041100.1_141	3.73858382088057	1.79584789303669	0.321875391162654	0.886442679015122	1.05782671926382	1220
lcl|NC_013967.1_cds_WP_004045074.1_1132	6.80637540423789	4.88627143583894	0.262205220625663	0.824773263804135	0.478152716483588	1784
lcl|NC_013967.1_cds_WP_004041489.1_2603	5.62842059814016	29.3526461671163	-0.580844173423225	0.968110373841848	-2.38268852264098	392
lcl|NC_013967.1_cds_WP_004043870.1_2092	19.1252148362896	42.9526522029831	-0.665248760378176	0.975187720334967	-1.16727126249458	473
lcl|NC_013967.1_cds_WP_004045066.1_1129	0.865811513627992	2.41269974087321	-0.412863553292573	0.923276152348664	-1.47852349327779	1214
lcl|NC_013967.1_cds_WP_004045062.1_1128	69.4243949762192	8.92474379174941	1.55149740435851	0.994737513166748	2.9595600407236	1217
lcl|NC_013967.1_cds_WP_004041492.1_2605	151.957062251562	33.1535145309845	1.1811170643409	0.997673283571899	2.19643000563946	434
lcl|NC_013966.1_cds_WP_004040855.1_953	302.219800343056	102.399165860261	1.84992104459954	0.999999999997601	1.56139422048908	872
lcl|NC_013966.1_cds_575	270.593686274317	165.363131031851	0.862477951642218	0.987595785749927	0.710490566973269	299
lcl|NC_013967.1_cds_WP_004045057.1_1125	530.706826604621	120.705322334705	1.69672952116481	0.999096943602931	2.13642581544534	179
lcl|NC_013967.1_cds_WP_049914914.1_1278	5.82974435470113	41.4831231196668	-1.31806732717707	0.999176574355726	-2.83101998869462	2366
lcl|NC_013967.1_cds_WP_004045051.1_1123	16.2660020634726	6.98712522165716	0.537461243908902	0.960256433821013	1.21908880076265	1043
lcl|NC_013967.1_cds_WP_004043495.1_2452	1223.49121591642	2085.55240818092	-3.33674791829885	1	-0.769425822805745	323
lcl|NC_013967.1_cds_WP_004045045.1_1120	2.40928823462408	1.00199818147053	0.443326759328736	0.936465567855342	1.26572711019507	1145
lcl|NC_013967.1_cds_WP_004042093.1_3179	2.092665452243	2.47293850823735	-0.0784359694305485	0.200249255545955	-0.240884675340553	1175
lcl|NC_013967.1_cds_WP_004042229.1_3314	NA	NA	NA	NA	NA	1820
lcl|NC_013967.1_cds_WP_004044228.1_1749	1.74044287040937	3.673171172474	-0.416780200851346	0.924688486581319	-1.07757166954017	992
lcl|NC_013967.1_cds_WP_004044693.1_3834	0.768906494180236	1.58567643837862	-0.326945324332224	0.874427237303137	-1.04421834568789	1367
lcl|NC_013967.1_cds_WP_004045044.1_1119	4.25885392940474	0.726425686794722	1.17925115302851	0.997656382609368	2.55157812593932	899
lcl|NC_013967.1_cds_WP_004044637.1_1357	2.09802210442451	6.21806451039967	-0.498651905300616	0.950370546479963	-1.56743570625019	1172
lcl|NC_013967.1_cds_WP_004041683.1_2788	22.5301668616549	11.2124556966074	0.555047002354859	0.962730729800566	1.00675571373556	1232
lcl|NC_013967.1_cds_WP_004045042.1_1117	19.1586954930506	29.3180190641418	-0.348145135429475	0.891500771031147	-0.613788295967374	2204
lcl|NC_013964.1_cds_WP_004041072.1_169	28.4002277863169	12.5255787489071	0.651155747480385	0.978254486525076	1.18102523582031	869
lcl|NC_013967.1_cds_WP_004044438.1_1545	1.18361892339275	1.66611396053835	-0.182128155291533	0.639676987391574	-0.493282415721307	872
lcl|NC_013967.1_cds_WP_004043538.1_2413	8.01748894961973	2.33725837273522	0.748620931629195	0.985118962316951	1.77833323425062	1559
lcl|NC_013967.1_cds_WP_004045040.1_1115	55.3147945768938	19.0714407156804	0.667923435162929	0.98056931393142	1.53625156400623	497
lcl|NC_013964.1_cds_WP_004041298.1_325	85.4394415794314	26.6698221188029	0.734010075539876	0.985300814700134	1.67969401530022	275
lcl|NC_013967.1_cds_WP_004041779.1_2879	724.124347731072	268.532203429889	2.48143939966521	1	1.43114234815663	197
lcl|NC_013967.1_cds_WP_004045037.1_1114	487.054678454611	77.7408697297959	1.17398519667091	0.997609200962178	2.64733859026807	194
lcl|NC_013967.1_cds_WP_004041993.1_3088	19.653253413456	27.6195249010585	-0.231046526464727	0.757672239495209	-0.490920346192626	764
lcl|NC_013966.1_cds_WP_013035217.1_874	34.1809318170301	11.5427001021117	0.646928520709469	0.977653948679569	1.56621098441092	1013
lcl|NC_013967.1_cds_WP_004044379.1_1602	NA	NA	NA	NA	NA	2774
lcl|NC_013967.1_cds_WP_004042203.1_3287	13.7535386505016	18.3657446981486	-0.226870814226782	0.749257075594354	-0.417214538291881	1385
lcl|NC_013967.1_cds_WP_004044248.1_1730	5.69751194605098	13.1040824284526	-0.513372577040461	0.954941870153122	-1.20161238756267	1334
lcl|NC_013967.1_cds_WP_004043616.1_2337	725.124336728641	349.016680806646	1.08539435308191	0.994694983634442	1.05493240472817	311
lcl|NC_013967.1_cds_WP_004043945.1_2024	225.513724222322	588.315012227273	-1.76267787663297	0.999218104080852	-1.3833736153446	188
lcl|NC_013966.1_cds_WP_004043073.1_604	11.2106732330455	0.726425686794722	1.0911486106673	0.995055469626059	3.94791389050306	395
lcl|NC_013967.1_cds_WP_004044695.1_3836	82.1189267277451	75.3258873895711	0.0758598584369433	0.215283147823936	0.124569008097218	998
lcl|NC_013967.1_cds_WP_004045034.1_1113	20.6276820267967	156.814957917983	-2.07983044605152	1	-2.92640956165113	1190
lcl|NC_013967.1_cds_WP_004042043.1_3138	9904.89755384804	41741.0425100234	-1.72428926248848	0.997918211582617	-2.075252674667	179
lcl|NC_013967.1_cds_WP_004045023.1_1110	8.56132839703806	2.67806704809114	0.642851361100915	0.977081470799419	1.67664258572101	1085
lcl|NC_013966.1_cds_715	1.55487452299465	0.726425686794722	0.384592915605632	0.92155852641565	1.09791103773379	676
lcl|NC_013966.1_cds_WP_004043308.1_475	54.91298785119	38.1118577096123	0.338192364083473	0.898798499934623	0.526907479356608	878
lcl|NC_013967.1_cds_WP_004045277.1_1239	163.002681611055	826.302469093863	-2.54220373658811	1	-2.34177427981584	512
lcl|NC_013967.1_cds_WP_004045021.1_1108	18.184869719279	17.5040598631761	0.0187048778219052	0.0222104178817734	0.0550490128108249	419
lcl|NC_013966.1_cds_WP_004040972.1_1060	1.22319467679888	1.51900468904244	-0.10633678927147	0.332377060441206	-0.312472289943897	1427
lcl|NC_013967.1_cds_WP_004045004.1_1101	1.37118710926227	3.26483454739201	-0.321206267663127	0.869096856750666	-1.25158443027576	890
lcl|NC_013967.1_cds_WP_004045259.1_1222	13.2464643245727	2.73191199960766	0.627041058834835	0.974373391936472	2.27762441723816	605
lcl|NC_013967.1_cds_WP_004043003.1_3722	704.330565965744	119.315284192599	3.07181717854313	1	2.56147383003985	638
lcl|NC_013967.1_cds_WP_004044976.1_1093	124.709222673042	85.9375001956177	0.492000867523339	0.949163959920384	0.537208444531004	245
lcl|NC_013964.1_cds_WP_004041091.1_150	531.321185551935	66.4375666481475	1.933367958199	0.999999999991183	2.99951310000733	185
lcl|NC_013967.1_cds_WP_049914909.1_1184	20.6595908019119	22.1423899641522	-0.0541476734381333	0.101228064396906	-0.0999992699869399	1280
lcl|NC_013967.1_cds_WP_004042220.1_3304	33.6883931224217	75.6610307659484	-0.825236075500294	0.991191179162448	-1.16729881497265	566
lcl|NC_013967.1_cds_WP_004044602.1_1391	64.8277476096893	67.200354362537	-0.0373572993038268	0.0472558411335396	-0.0518573922205812	1244
lcl|NC_013966.1_cds_WP_004043394.1_509	19.1184323407761	5.09519634768549	0.675272613397673	0.981559385495308	1.90775458307197	860
lcl|NC_013968.1_cds_WP_013035727.1_30	713.43124064077	489.651719137772	1.20286790714073	0.997385505485194	0.5430184419811	206
lcl|NC_013966.1_cds_WP_004043279.1_829	30.196065947162	2.46865851211804	1.39199725042506	0.996320598566088	3.61256141390381	1775
lcl|NC_013967.1_cds_WP_004043741.1_2219	25.244239665065	55.8532783927355	-0.693267926691908	0.979070283873953	-1.14568773906245	455
lcl|NC_013967.1_cds_WP_004044464.1_1519	316.844768776703	175.977379247634	0.84391219068807	0.987259987911158	0.848386204627385	206
lcl|NC_013966.1_cds_WP_013035110.1_703	853.561376500456	145.517753112303	4.30531229394735	0.999999999999998	2.55229972381214	374
lcl|NC_013967.1_cds_WP_004045284.1_1246	12.3637842062325	17.2138788339982	-0.25176745881047	0.794126108994255	-0.477451839890927	422
lcl|NC_013967.1_cds_WP_004044967.1_1089	50.3483129728657	175.462693870542	-1.38542422827292	0.997464538019852	-1.80114897987507	659
lcl|NC_013967.1_cds_WP_004044963.1_1087	8.47491081242268	4.93328140437842	0.311037145078167	0.877181448383882	0.780650601880867	1178
lcl|NC_013967.1_cds_WP_004044961.1_1086	29.1595462525964	211.748482038625	-2.16633922190019	1	-2.86031145195923	428
lcl|NC_013967.1_cds_WP_004043779.1_2182	15787.6619040834	2247.01137651032	6.56095272990381	0.999999999999997	2.8127181951291	275
lcl|NC_013967.1_cds_WP_004044957.1_1084	12.690064334771	3.86739496075273	0.755752746018969	0.98523474013191	1.71426536979986	1127
lcl|NC_013967.1_cds_WP_004043695.1_2264	80.1886165968565	555.306329512804	-2.80043296229185	1	-2.79181448575226	377
lcl|NC_013967.1_cds_WP_004044411.1_1570	22.6511844370286	10.2554214606314	0.471853576323969	0.94347517003578	1.14319970861721	425
lcl|NC_013967.1_cds_WP_004044310.1_1671	44.6082065640388	80.985451158012	-0.571809306612396	0.96727784663298	-0.860353607652735	512
lcl|NC_013967.1_cds_WP_004044045.1_1924	24.4190480965235	20.4834138174496	0.13634651820114	0.480798653808334	0.253550783701242	1700
lcl|NC_013967.1_cds_WP_004044956.1_1083	4.52454052762976	2.72239482871226	0.306838457891602	0.873514392766717	0.732894976302867	1601
lcl|NC_013964.1_cds_WP_004041045.1_196	1.32478508331657	0.726425686794722	0.27085125468041	0.835544736033659	0.866871210627468	1034
lcl|NC_013964.1_cds_WP_013034952.1_364	16.0807468016433	0.726425686794722	1.02979700736923	0.991652928485768	4.46837537967332	269
lcl|NC_013967.1_cds_WP_004044398.1_1585	20.1585503756344	56.1872166367959	-0.888799660178228	0.989660784913912	-1.47885003812921	944
lcl|NC_013967.1_cds_WP_004044222.1_1755	7.6150485484238	9.93591364916793	-0.181592616503909	0.638026472175864	-0.383799401074387	1316
lcl|NC_013966.1_cds_WP_004040985.1_1074	31.2632077601344	23.650288522894	0.202960522711168	0.710504181457837	0.402608029693734	431
lcl|NC_013966.1_cds_WP_004040968.1_1056	2.03238542455391	2.15556583618612	-0.0268962546936109	0.0203037450288278	-0.0848926037196844	674
lcl|NC_013966.1_cds_WP_004043222.1_758	NA	NA	NA	NA	NA	1337
lcl|NC_013966.1_cds_WP_004040984.1_1073	920.272270024548	333.761488896497	3.62668209564699	1	1.46324325857811	368
lcl|NC_013966.1_cds_WP_004040983.1_1072	4.23738513803849	3.80542767062172	0.031224566024672	0.0494203815231231	0.155115662704557	416
lcl|NC_013966.1_cds_704	288.35786669125	127.720365856923	1.3437944424836	0.994778365538274	1.1748717904484	403
lcl|NC_013966.1_cds_WP_004040981.1_1069	13.0526997414966	25.3158244896689	-0.483933631808204	0.94564625614066	-0.955691234948583	1064
lcl|NC_013967.1_cds_WP_004043968.1_2002	NA	NA	NA	NA	NA	1748
lcl|NC_013966.1_cds_WP_004043133.1_666	139.595633957923	234.870719873996	-0.762355347342847	0.986054359237388	-0.750613051164575	260
lcl|NC_013966.1_cds_WP_049914690.1_1059	7.12148994780995	14.2845988010318	-0.384550456371853	0.911736375953434	-1.00420950068579	917
lcl|NC_013967.1_cds_WP_004042753.1_3602	219.380223961016	240.837704733584	-0.167471724353864	0.594807670538856	-0.134627793417492	830
lcl|NC_013967.1_cds_WP_013035367.1_2581	13.9246326460546	47.6353096924658	-1.03034955065776	0.995579626026068	-1.77439210087568	899
lcl|NC_013967.1_cds_WP_004043758.1_2202	150.753609382317	119.362368707555	0.19983032517686	0.701329544739719	0.336844473114821	443
lcl|NC_013966.1_cds_WP_004043204.1_740	33.5727371697724	2.28018676238045	1.1676119290973	0.997523662607793	3.88006626348141	374
lcl|NC_013966.1_cds_WP_013035048.1_695	484.84167757409	546.385938476567	-0.291070645309934	0.8403627896475	-0.17240663566273	551
lcl|NC_013967.1_cds_WP_004045322.1_1282	62.751171391454	18.3389373945372	1.18373465120783	0.997697156717369	1.77473234258297	713
lcl|NC_013966.1_cds_WP_004040967.1_1055	0.689576590116803	1.44275210882765	-0.550563583302819	0.96379622706228	-1.06504073628206	1007
lcl|NC_013966.1_cds_WP_004040966.1_1054	0.613541748523197	1.30852211749082	-0.304228000693701	0.852976062521426	-1.09270488925964	776
lcl|NC_013966.1_cds_WP_004040964.1_1052	15.8476055450254	0.726425686794722	1.02450078039984	0.991641394298154	4.44730584816023	182
lcl|NC_013968.1_cds_WP_013035690.1_28	1184.30593917508	363.464560690575	3.11225330218313	1	1.70415521004629	524
lcl|NC_013967.1_cds_WP_004042910.1_3678	23.0954205082608	52.2353604106809	-0.648231008113562	0.972288256082342	-1.17741994697368	347
lcl|NC_013964.1_cds_WP_004041029.1_212	8.74380221927748	3.82348982486276	0.508705246379177	0.953977642585212	1.19337073352946	953
lcl|NC_013966.1_cds_WP_004040962.1_1050	1.07219095875182	1.10651285117246	-0.0137271383820312	0.00508875968403422	-0.0454583321274471	1313
lcl|NC_013967.1_cds_WP_004041402.1_2531	166.692474521953	63.604724928607	1.14802942939196	0.997096278517897	1.3899831276858	1430
